"osm_id";"amenity";"name";"tags";"geom"
4265052790;school;Libera Scuola Rudolf Steiner;"""phone""=>""+39 02 2140306"", ""addr:street""=>""Via Tommaso Pini"", ""addr:postcode""=>""20134""";POINT (9.2399429 45.4845429)
570946413;school;A. B. Sabin;"";POINT (9.2668713 45.4964848)
915265916;school;Scuola Elementare Italo Calvino;"";POINT (9.2739734 45.5258694)
1822709067;school;ITIS;"";POINT (9.3245145 45.3547787)
2917896010;school;G. Dezza;"";POINT (9.3292809 45.3517015)
2559671768;school;Campus scolastico;"";POINT (9.4072543 45.4206989)
1860731628;school;;"";POINT (9.3247209 45.5017452)
5637074481;school;ITCS Schiaparelli-Gramsci;"""wheelchair""=>""yes""";POINT (9.3340364 45.5012224)
5637074480;school;Istituto Professionale Niccolò Machiavelli;"";POINT (9.3348867 45.5012337)
303493308;school;Istituto scolastico comprensivo Alessandro Manzoni;"";POINT (9.4541007 45.5118918)
7611748089;school;Scuola secondaria di primo grado Carlo Caccianiga;"";POINT (9.4616642 45.5155774)
7611748090;school;Istituto Comprensivo Alessandro Manzoni;"";POINT (9.461753 45.5157338)
1639394972;school;;"";POINT (9.1608565 45.5277295)
1134692295;school;Università della terza età;"""website""=>""http://www.utecormano.it/"", ""addr:city""=>""Cormano"", ""addr:street""=>""Via Roma"", ""addr:country""=>""IT""";POINT (9.1712566 45.5438168)
4254709771;school;"Scuola Primaria ""Eugenio Curiel""";"";POINT (9.1609275 45.5570192)
3478744096;school;Academy Center;"""addr:city""=>""Paderno Dugnano"", ""addr:street""=>""Viale dell'Industria"", ""addr:postcode""=>""20037""";POINT (9.1730985 45.5610618)
925738189;school;Liceo Classico e Scientifico Giulio Casiraghi;"""wheelchair""=>""limited""";POINT (9.2163638 45.5377681)
5656215806;school;;"";POINT (9.2236716 45.5325759)
925738203;school;ITIS Cartesio;"";POINT (9.216501 45.5393027)
925738190;school;Istituto di Istruzione Superiore Eugenio Montale;"";POINT (9.2172252 45.5391524)
911386112;school;Istituto di Istruzione Superiore Altiero Spinelli;"";POINT (9.224221 45.5389799)
911386106;school;Istituto di Istruzione Superiore Enrico De Nicola;"";POINT (9.2234755 45.5396388)
2279971055;school;AFOL;"";POINT (9.2187255 45.546582)
2279971060;school;ASP Giuseppe Mazzini;"";POINT (9.2188327 45.5473486)
1621762111;school;Scuola secondaria di primo grado paritaria Papa Luciani;"""email""=>""segreteria-scuola@parrocchiamilanino.it"", ""is_in""=>""Istituto Scolastico Maria Ausiliatrice"", ""phone""=>""+39 02 6196251"", ""addr:city""=>""Cusano Milanino"", ""addr:street""=>""Viale Luigi Buffoli"", ""addr:country""=>""IT"", ""addr:postcode""=>""20095""";POINT (9.1929695 45.5536618)
2087934470;school;Scuola primaria paritaria Maria Ausiliatrice;"""email""=>""segreteria-scuola@parrocchiamilanino.it"", ""is_in""=>""Istituto Scolastico Maria Ausiliatrice"", ""phone""=>""+39 02 6196251"", ""addr:city""=>""Cusano Milanino"", ""addr:street""=>""Viale Luigi Buffoli"", ""addr:country""=>""IT"", ""addr:postcode""=>""20095""";POINT (9.1929848 45.5536213)
2087523994;school;Milanino Back School;"""phone""=>""+39 02 6196588"", ""website""=>""https://www.backschool.it/""";POINT (9.1931378 45.5567084)
365769147;school;Scuola Elementare Statale C. Villa;"";POINT (9.2078282 45.5539478)
6603767346;school;Scuola Secondaria di primo grado Aldo Moro;"";POINT (9.1788733 45.6015932)
6603767347;school;Scuola Primaria Aldo Moro e Martiri di via Fani;"";POINT (9.1796833 45.6020098)
4427844315;school;Scuola Primaria Ignoto Militi;"""fax""=>""+39 0362 40478"", ""email""=>""MIIC8EZ00V@istruzione.it"", ""phone""=>""+39 0362 40441"", ""addr:city""=>""Nova Milanese"", ""addr:street""=>""Via Biondi"", ""isced:level""=>""1"", ""addr:country""=>""IT"", ""operator:ref""=>""MIIC8EZ00V"", ""addr:postcode""=>""20834"", ""operator:type""=>""public""";POINT (9.2028529 45.5881196)
1401124297;school;Istituto comprensivo (materna, elementare e media) di via Prati;"";POINT (9.2122532 45.6140681)
4557535191;school;San Dao6º- Arti Marziali;"""email""=>""Sandao.sg@gmail.com"", ""phone""=>""+39 392 4066314"", ""website""=>""http://www.sandao.it"", ""addr:street""=>""Via Bruno Buozzi"", ""addr:postcode""=>""20099""";POINT (9.2289254 45.5297025)
286811280;school;Media Statale Anna Frank;"";POINT (9.2350363 45.5502703)
3899438854;school;Accademia Pbs;"""website""=>""http://www.accademiapbs.it/"", ""addr:city""=>""Monza"", ""addr:street""=>""Via Caravaggio"", ""description""=>""Scuola di estetica, acconciatura, moda"", ""isced:level""=>""3"", ""addr:country""=>""IT"", ""addr:postcode""=>""20900"", ""operator:type""=>""private""";POINT (9.2712177 45.5643204)
915269434;school;;"";POINT (9.2783089 45.5306383)
5940443063;school;Scuola Primaria Giovanni Pascoli;"""phone""=>""+39 02 26708145"", ""addr:city""=>""Cologno Monzese"", ""addr:street""=>""Via Pablo Neruda"", ""isced:level""=>""1"", ""addr:country""=>""IT"", ""operator:ref""=>""MIIC8EH003"", ""addr:postcode""=>""20093"", ""operator:type""=>""public""";POINT (9.2884281 45.5310567)
5992985187;school;ACLI Cologno Monzese;"";POINT (9.2897049 45.5278986)
506265954;school;Scuola Secondaria di Primo Grado Salvo D'Acquisto;"""addr:city""=>""Muggiò"", ""addr:street""=>""Via Ludwig Van Beethoven"", ""isced:level""=>""2"", ""addr:country""=>""IT"", ""addr:postcode""=>""20835""";POINT (9.2309442 45.5789661)
506265955;school;Scuola Primaria Ada Negri;"""addr:city""=>""Muggiò"", ""addr:street""=>""Via Fratelli Cervi"", ""isced:level""=>""1"", ""addr:country""=>""IT"", ""addr:postcode""=>""20835"", ""name:language""=>""it"", ""name:etymology:wikidata""=>""Q346250""";POINT (9.2309185 45.5793446)
2505324519;school;Istituto Alessandro Volta;"""email""=>""info@istitutovolta.com"", ""phone""=>""+39 039 328206"", ""website""=>""http://www.istitutovolta.com/index.php"", ""addr:city""=>""Monza"", ""addr:street""=>""Via Solferino"", ""isced:level""=>""3"", ""addr:country""=>""IT"", ""addr:postcode""=>""20900""";POINT (9.2695318 45.5785104)
7125619712;school;Accademia PBS;"""website""=>""http://www.accademiapbs.it"", ""addr:city""=>""Monza"", ""addr:street""=>""Via Enrico Arosio"", ""addr:postcode""=>""20900""";POINT (9.2720543 45.5771062)
3629217330;school;Centro Studi Voltaire;"""addr:city""=>""Monza"", ""addr:street""=>""Via Enrico Arosio"", ""addr:postcode""=>""20900""";POINT (9.2723894 45.5771154)
2505285061;school;Liceo delle Scienze Applicate Pino Hensemberger;"""website""=>""http://www.itismonza.it/itis/index.php?script=main"", ""addr:city""=>""Monza"", ""addr:street""=>""Via Magenta"", ""isced:level""=>""3"", ""addr:country""=>""IT"", ""addr:postcode""=>""20900""";POINT (9.2700226 45.5801549)
261675940;school;Scuola Agraria del Parco di Monza;"""phone""=>""+39 039 2302979"", ""website""=>""http://www.monzaflora.it/"", ""addr:city""=>""Monza"", ""addr:street""=>""Viale Cavriga"", ""isced:level""=>""3"", ""addr:country""=>""IT"", ""addr:postcode""=>""20900""";POINT (9.2723318 45.6008122)
6484517735;school;Isabel Vegas Academy;"""addr:city""=>""Monza"", ""addr:street""=>""Via Mentana"", ""addr:postcode""=>""20900""";POINT (9.2761872 45.5777807)
2401830028;school;Essence Academy;"""email""=>""info@essenceacademy.it"", ""phone""=>""+39 039 2847794"", ""website""=>""https://essenceacademy.it/"", ""addr:city""=>""Monza"", ""addr:street""=>""Via Mentana"", ""description""=>""Scuola professionale per acconciatore estetista"", ""isced:level""=>""3"", ""addr:country""=>""IT"", ""addr:postcode""=>""20900""";POINT (9.277253 45.5777509)
346350998;school;Liceo Classico Bartolomeo Zucchi;"""email""=>""liceozucchi@liceozucchi.it"", ""phone""=>""+39 039 323434"", ""website""=>""http://www.liceozucchi.it/"", ""wikidata""=>""Q3831945"", ""addr:city""=>""Monza"", ""wikipedia""=>""it:Liceo ginnasio statale Bartolomeo Zucchi"", ""start_date""=>""1630"", ""addr:street""=>""Piazza Trento e Trieste"", ""isced:level""=>""3"", ""addr:country""=>""IT"", ""operator:ref""=>""MIPC020003"", ""addr:postcode""=>""20900"", ""operator:type""=>""public""";POINT (9.2727905 45.5836418)
2381701353;school;Nuovo Istituto Alessandro Manzoni;"""addr:city""=>""Monza"", ""addr:street""=>""Via Angelo Bellani"", ""isced:level""=>""3"", ""addr:country""=>""IT"", ""addr:postcode""=>""20900"", ""operator:type""=>""private""";POINT (9.2766032 45.5851445)
2420927991;school;Liceo Artistico Nanni Valentini;"""website""=>""http://www.isamonza.it/"", ""alt_name""=>""Istituto Statale d'Arte di Monza"", ""wikidata""=>""Q3788820"", ""addr:city""=>""Monza"", ""wikipedia""=>""it:Istituto superiore per le industrie artistiche (Monza)"", ""short_name""=>""ISIA"", ""start_date""=>""1922"", ""addr:street""=>""Via Giovanni Boccaccio"", ""isced:level""=>""3"", ""addr:country""=>""IT"", ""operator:ref""=>""MISL13000E"", ""addr:postcode""=>""20900"", ""operator:type""=>""public""";POINT (9.2738839 45.5915239)
4813712471;school;Istituto Professionale di Stato Lorenzo Milani;"""phone""=>""+39 0362 507051"", ""website""=>""http://www.ipcmeda.gov.it/"", ""addr:city""=>""Seveso"", ""short_name""=>""IPSSCTS Lorenzo Milani"", ""addr:street""=>""Via Alcide De Gasperi"", ""isced:level""=>""3"", ""operator:ref""=>""MIRC010004"", ""addr:postcode""=>""20822"", ""operator:type""=>""public""";POINT (9.1438316 45.6457564)
3119354731;school;"Scuola primaria e secondaria di primo grado ""Pier Giorgio Frassati""";"""addr:city""=>""Seveso"", ""addr:street""=>""Via San Carlo"", ""addr:postcode""=>""20822""";POINT (9.1446821 45.6513306)
847662007;school;Scuola Elementare Statale Antonio Gramsci;"";POINT (9.2035301 45.6277767)
847662400;school;Scuola Media Statale Sandro Pertini;"";POINT (9.2052731 45.62737)
4813712475;school;Scuola Secondaria di Primo Grado Giuseppe Mercalli;"""phone""=>""+39 0362 263487"", ""addr:city""=>""Seregno"", ""addr:street""=>""Via Antonio Gramsci"", ""isced:level""=>""2"", ""addr:country""=>""IT"", ""operator:ref""=>""MIIC84800C"", ""addr:postcode""=>""20831"", ""operator:type""=>""public""";POINT (9.2086915 45.6366614)
3112448579;school;Scuola parrocchiale paritaria S. Ambrogio (scuola dell'infanzia R. G. Mariani, scuola prima e secondaria di primo grado S. Ambrogio);"""addr:city""=>""Seregno"", ""addr:street""=>""Via Don Carlo Gnocchi"", ""addr:postcode""=>""20831""";POINT (9.1994504 45.6431525)
3105203551;school;"Liceo Linguistico ""Candia""";"""addr:city""=>""Seregno"", ""addr:street""=>""Via Evangelista Torricelli"", ""isced:level""=>""3"", ""addr:postcode""=>""20831""";POINT (9.2026786 45.6544544)
3112460152;school;"Scuola secondaria di secondo grado paritaria ""Istituto Paci""";"""addr:city""=>""Seregno"", ""addr:street""=>""Via Giuseppe Parini"", ""isced:level""=>""3"", ""addr:postcode""=>""20831""";POINT (9.2124906 45.6555756)
3105133538;school;Istituto Grimoldi;"""addr:city""=>""Meda"", ""addr:street""=>""Via Alessandro Manzoni"", ""addr:postcode""=>""20821""";POINT (9.1503952 45.6667164)
5253634932;school;"Istituto professionale di Stato ""L. Milani"" - sede succursale";"""addr:city""=>""Meda"", ""addr:street""=>""Via Generale Cantore"", ""addr:postcode""=>""20821""";POINT (9.1573343 45.6604698)
3105133539;school;Istituto Brianteo;"""addr:city""=>""Meda"", ""addr:street""=>""Via Indipendenza"", ""addr:postcode""=>""20821""";POINT (9.1623981 45.6592163)
3105133537;school;"Istituto Professionale di Stato ""Lorenzo Milani""";"""addr:city""=>""Meda"", ""addr:street""=>""Via Como"", ""addr:postcode""=>""20821""";POINT (9.1600404 45.6672937)
443239393;school;Scuola dell'infanzia Padulli;"""phone""=>""+39 031 766063"", ""website""=>""http://www.scuolapadulli.it/index.php"", ""addr:city""=>""Cabiate"", ""addr:street""=>""Viale Brianza"", ""addr:postcode""=>""22060""";POINT (9.1797698 45.6705613)
622542751;school;;"";POINT (9.2277766 45.6776217)
3112713467;school;"Scuola primaria ""Don Beretta""";"""addr:city""=>""Giussano"", ""addr:street""=>""Via Emilio Longoni"", ""isced:level""=>""1"", ""addr:postcode""=>""20833""";POINT (9.2218337 45.6955415)
5469381785;school;Scuola Elementare San Giorgio;"""min_age""=>""5"", ""wheelchair""=>""yes""";POINT (9.2306748 45.6204198)
4945383664;school;"Scuola primaria ""Alessandro Manzoni""";"""email""=>""primariamanzoni@icrodarimacherio.gov.it"", ""phone""=>""+39 039 2013498"", ""website""=>""https://www.icrodarimacherio.gov.it/scuola-primaria-a-manzoni/"", ""isced:level""=>""1"", ""operator:ref""=>""MIIC89600T"", ""operator:type""=>""public""";POINT (9.2640737 45.6385274)
4945383665;school;"Scuola secondaria di primo grado ""Giacomo Leopardi""";"""email""=>""secondarialeopardi@icrodarimacherio.gov.it"", ""phone""=>""+39 039 2013489"", ""website""=>""https://www.icrodarimacherio.gov.it/scuola-secondaria-i-grado-g-leopardi/"", ""isced:level""=>""2"", ""operator:ref""=>""MIIC89600T"", ""operator:type""=>""public""";POINT (9.264299 45.638578)
2154038954;school;Scuola secondaria di 1° grado;"";POINT (9.258947 45.6575873)
622569864;school;Fondazione In-Presa Emilia Vergani;"";POINT (9.2319353 45.6729427)
622542808;school;;"";POINT (9.2325511 45.6775393)
710685142;school;Ist. Paritario Vescovi Valtorta e Colombo;"";POINT (9.2401863 45.6736935)
622572474;school;;"";POINT (9.2396857 45.6786937)
5429577927;school;Istituto comprensivo di Albiate Triuggio;"";POINT (9.2906409 45.6740972)
5380548602;school;Istituto San Nazaro;"""addr:city""=>""Bussero"", ""addr:street""=>""Piazza Quattro Novembre"", ""addr:postcode""=>""20041""";POINT (9.3705069 45.5376979)
4482323997;school;Civico Corpo Musicale di Vimercate - Scuola di musica;"""email""=>""info@bandavimercate.it"", ""phone""=>""+39 039 608 1565"", ""website""=>""http://www.bandavimercate.it"", ""addr:city""=>""Vimercate"", ""addr:street""=>""Via Gaetano De Castillia"", ""addr:country""=>""IT"", ""addr:postcode""=>""20871"", ""opening_hours""=>""Mo-Fr 16:00-19:00""";POINT (9.3657658 45.6146719)
4813712651;school;Liceo Scientifico Statale Antonio Banfi;"""fax""=>""+39 039 6080805"", ""email""=>""mips240005@istruzione.it"", ""phone""=>""+39 039 6852263"", ""website""=>""http://www.liceobanfi.gov.it/"", ""addr:city""=>""Vimercate"", ""addr:street""=>""Via Adda"", ""isced:level""=>""3"", ""addr:country""=>""IT"", ""operator:ref""=>""MIPS240005"", ""addr:postcode""=>""20871"", ""operator:type""=>""public""";POINT (9.3830243 45.6141575)
4813712650;school;Istituto Tecnico Industriale Statale Albert Einstein;"""fax""=>""+39 039 669544"", ""email""=>""itis@itiseinstein.it"", ""phone""=>""+39 039 668046"", ""website""=>""http://www.itiseinstein.it/"", ""addr:city""=>""Vimercate"", ""short_name""=>""ITIS Albert Einstein"", ""addr:street""=>""Via Adda"", ""isced:level""=>""3"", ""addr:country""=>""IT"", ""operator:ref""=>""MITF150001"", ""addr:postcode""=>""20871"", ""operator:type""=>""public""";POINT (9.3827131 45.6145965)
4813712649;school;Istituto di Istruzione Superiore Ezio Vanoni;"""website""=>""http://www.iisvanoni.gov.it/utenti.html"", ""addr:city""=>""Vimercate"", ""addr:street""=>""Via Adda"", ""isced:level""=>""3"", ""addr:country""=>""IT"", ""operator:ref""=>""MIIS053004"", ""addr:postcode""=>""20871"", ""operator:type""=>""public""";POINT (9.3824771 45.6148967)
905005251;school;Scuola elementare;"";POINT (9.4473139 45.5408074)
905005256;school;"Scuola media ""Albert Einstein""";"";POINT (9.4466166 45.5418368)
905005257;school;Scuola materna parrocchiale;"";POINT (9.4485478 45.538801)
6525541085;school;Scuola Primaria di Masate;"";POINT (9.4604664 45.5693555)
6525541086;school;Scuola Secondaria di Masate;"";POINT (9.4609071 45.5694347)
678322701;school;;"";POINT (9.4912205 45.5645441)
1720987161;school;IIS Virgilio Floriani;"""addr:city""=>""Vimercate"", ""addr:street""=>""Via Adda"", ""isced:level""=>""3"", ""addr:country""=>""IT"", ""addr:postcode""=>""20871""";POINT (9.3829001 45.6157582)
6790333162;school;IIS Einstein;"""addr:city""=>""Vimercate"", ""addr:street""=>""Via Adda"", ""isced:level""=>""3"", ""addr:country""=>""IT"", ""addr:postcode""=>""20871""";POINT (9.3838252 45.6165366)
5503561235;school;Scuola Secondaria di Primo Grado di Ronco Briantino;"""fax""=>""+39 039 6079675"", ""phone""=>""+39 039 6079675"", ""addr:city""=>""Ronco Briantino"", ""addr:street""=>""Via Vittorino Mandelli"", ""isced:level""=>""2"", ""addr:country""=>""IT"", ""operator:ref""=>""MIIC8DJ008"", ""addr:postcode""=>""20885"", ""operator:type""=>""public""";POINT (9.3998927 45.665794)
5503561234;school;Scuola Primaria di Ronco Briantino;"""fax""=>""+39 039 6079939"", ""phone""=>""+39 039 6079939"", ""addr:city""=>""Ronco Briantino"", ""addr:street""=>""Via Vittorino Mandelli"", ""isced:level""=>""1"", ""addr:country""=>""IT"", ""operator:ref""=>""MIIC8DJ008"", ""addr:postcode""=>""20885"", ""operator:type""=>""public""";POINT (9.400692 45.6654847)
2443031026;school;Scuola Elementare paritaria parificata Maria Consolatrice;"""addr:city""=>""Calusco d'Adda"", ""addr:street""=>""Piazza Torre Bartolomeo Colleoni""";POINT (9.4797636 45.6847601)
2726902724;school;Scuola media L. Chiesa;"""addr:street""=>""Viale Ungaretti""";POINT (9.4958627 45.4002914)
5418004406;school;;"";POINT (9.5517219 45.4068503)
5418010380;school;Scuola media statale L. Berinzaghi;"";POINT (9.5526088 45.4072061)
4524482435;school;"Scuola materna ""Carlo Carcano""";"""addr:city""=>""Treviglio"", ""addr:street""=>""Viale Cesare Battisti"", ""addr:postcode""=>""24047""";POINT (9.5961685 45.5226893)
1788372606;school;Scuola Secondaria di I livello;"""addr:city""=>""Fornovo San Giovanni"", ""addr:street""=>""Piazza San Giovanni"", ""addr:postcode""=>""24040""";POINT (9.6765128 45.4970815)
1243262978;school;Scuola Primaria;"""addr:street""=>""Piazza San Giovanni"", ""addr:postcode""=>""24040""";POINT (9.6765356 45.4971578)
1937260393;school;"Scuola elementare ""Stadio""";"";POINT (9.7473227 45.5183754)
1937264374;school;"Scuola Media ""G.B. Rubini""";"";POINT (9.7520112 45.5225963)
331871426;school;ITCGP Iacopo Nizzola;"";POINT (9.5084691 45.6138658)
331871567;school;Scuola media statale Pietro Nenni;"";POINT (9.5114541 45.6140706)
664002981;school;Scuola dell'Infanzia San Vincenzo de' Paoli;"";POINT (9.5103392 45.6348217)
664002933;school;Scuole Primarie Antonio Locatelli;"";POINT (9.5043096 45.6390376)
664003373;school;"Asilo Nido ""Cipì""";"";POINT (9.5057258 45.6408979)
664002963;school;Scuole Secondarie di Primo Grado G.M. Finazzi;"";POINT (9.5061764 45.641588)
667924412;school;Scuole Primarie;"";POINT (9.5030047 45.6559296)
4936573697;school;XPRESS Scuola di lingue;"""website""=>""http://www.xpress-bergamo.com/"", ""addr:street""=>""Via della Croce"", ""contact:phone""=>""+39 035 4943109""";POINT (9.5504779 45.6494268)
1824312519;school;Scuola Elementare;"";POINT (9.5664273 45.7022681)
664472575;school;Scuola Primaria Edmondo De Amicis;"";POINT (9.5842611 45.653169)
4138869017;school;;"";POINT (9.5805849 45.6839657)
1732812536;school;Scuola Elementare Caterina Cittadini;"";POINT (9.5936135 45.6958175)
4403148378;school;;"""addr:city""=>""Curno"", ""addr:street""=>""Via Trento""";POINT (9.6197797 45.6951262)
803398508;school;"Scuola primaria ""Don Martinelli""";"";POINT (9.7615016 45.6701658)
803399093;school;"Scuola secondaria di primo grado ""Aldo Moro""";"";POINT (9.7622623 45.6696896)
803399247;school;Mensa scolastica;"";POINT (9.7629428 45.6693634)
4092021972;school;Scuola primaria di Maggiate;"""email""=>""NOIC820005@istruzione.it"", ""phone""=>""+39 0322 838200"", ""isced:level""=>""1"", ""operator:ref""=>""NOIC820005"", ""operator:type""=>""public""";POINT (8.4975896 45.710948)
2129581131;school;Scuola primaria di Gattico;"""email""=>""NOIC820005@istruzione.it"", ""phone""=>""+39 0322 880574"", ""isced:level""=>""1"", ""operator:ref""=>""NOIC820005"", ""operator:type""=>""public""";POINT (8.520672 45.7088466)
4449191531;school;Scuola Elementare;"";POINT (8.4840431 45.7569081)
4449191530;school;Scuola Media Guido Petter;"";POINT (8.4843007 45.7564609)
7003781290;school;Scuola dell' Infanzia Cesare Battisti;"""phone""=>""+39 0322 45734"", ""website""=>""https://www.icarona.edu.it/"", ""addr:city""=>""Arona"", ""addr:street""=>""Via Cesare Battisti"", ""addr:postcode""=>""28041"", ""operator:type""=>""public""";POINT (8.5605647 45.7605086)
2995375956;school;Istituto Marcelline;"""phone""=>""+39 0322 243645"", ""website""=>""http://www.marcellinearona.it"", ""addr:city""=>""Arona"", ""addr:street""=>""Corso della Repubblica"", ""addr:postcode""=>""28041""";POINT (8.5613227 45.7599743)
7003875089;school;Scuola Primaria Paolo Nicotera;"""phone""=>""+39 0322 231244"", ""website""=>""https://www.icarona.edu.it/"", ""addr:city""=>""Arona"", ""addr:street""=>""Via Cesare Battisti"", ""addr:postcode""=>""28041"", ""operator:type""=>""public""";POINT (8.5603212 45.7609219)
3854171370;school;;"";POINT (8.5779434 45.7727007)
3854171377;school;;"";POINT (8.5781086 45.7728015)
7105460716;school;;"";POINT (8.5862722 45.7735138)
5682849652;school;Scuola primaria di Pisano;"""phone""=>""+39 0322 58033"", ""website""=>""http://www.istitutocomprensivovergante.gov.it/primaria-pisano.html"", ""wikidata""=>""Q52749674"", ""addr:city""=>""Pisano"", ""addr:street""=>""Via A. Protasi"", ""addr:postcode""=>""28010"", ""operator:type""=>""public""";POINT (8.5116087 45.7932529)
7005816538;school;Scuola Primaria di Nebbiuno;"""phone""=>""+39  0322 58667"", ""website""=>""http://www.istitutocomprensivovergante.gov.it/"", ""addr:city""=>""Nebbiuno"", ""addr:street""=>""Via Risorgimento"", ""addr:postcode""=>""28010"", ""operator:type""=>""public""";POINT (8.5204478 45.8030982)
7005816540;school;Scuola dell' Infanzia Nebbiuno;"""phone""=>""+39 0322 58667"", ""website""=>""http://www.istitutocomprensivovergante.gov.it"", ""addr:city""=>""Nebbiuno"", ""addr:street""=>""Via Risorgimento"", ""addr:postcode""=>""28010"", ""operator:type""=>""public""";POINT (8.5205679 45.8030466)
3583333830;school;Scuola Primaria;"""phone""=>""+39 0322 219732"", ""website""=>""http://www.icvergante.edu.it/"", ""addr:city""=>""Massino Visconti"", ""addr:street""=>""Via Ing. Viotti"", ""addr:postcode""=>""28040"", ""operator:type""=>""public""";POINT (8.5402635 45.8242673)
7013394896;school;Scuola Primaria di Lesa;"""phone""=>""+39 0322 77826"", ""website""=>""http://www.icvergante.edu.it/"", ""addr:city""=>""Lesa"", ""addr:street""=>""Via alla Stazione"", ""addr:postcode""=>""28040"", ""operator:type""=>""public""";POINT (8.5577298 45.8244522)
6190426639;school;Scuola secondaria di Lesa;"""phone""=>""+39 0322 7327"", ""website""=>""http://www.icvergante.edu.it/"", ""addr:city""=>""Lesa"", ""addr:street""=>""Via alla Stazione"", ""addr:postcode""=>""28040"", ""operator:type""=>""public""";POINT (8.5581553 45.8243709)
7013542396;school;Scuola dell' Infanzia Elena Conelli;"""phone""=>""+39 0322 77629"", ""website""=>""http://www.icvergante.edu.it/"", ""addr:city""=>""Belgirate"", ""addr:street""=>""Via Elena Conelli"", ""addr:postcode""=>""28832"", ""operator:type""=>""public""";POINT (8.5717601 45.8387736)
4167498775;school;"Scuola primaria ""Giovanni Pascoli""";"""email""=>""prim.mornago@iccmornago.gov.it"", ""phone""=>""+39 0331 903707"", ""isced:level""=>""1"", ""operator:ref""=>""VAIC835008"", ""operator:type""=>""public""";POINT (8.7513235 45.7462594)
4167498776;school;"Scuola secondaria di primo grado ""Giovanni Pascoli""";"""email""=>""sec.mornago@iccmornago.gov.it"", ""phone""=>""+39 0331 901038"", ""isced:level""=>""2"", ""operator:ref""=>""VAIC835008"", ""operator:type""=>""public""";POINT (8.7513315 45.746411)
2296733741;school;"Scuola primaria ""Angelo Enrico Tamborini""";"""email""=>""VAIC83300L@istruzione.it"", ""phone""=>""+39 0332 960171"", ""isced:level""=>""1"", ""operator:ref""=>""VAIC83300L"", ""operator:type""=>""public""";POINT (8.7031365 45.7760316)
3860594909;school;"Scuola Elementare ""San Giovanni Bosco""";"""isced:level""=>""1""";POINT (8.751034 45.7897974)
5763610804;school;Bilang Centre;"""email""=>""bilang.centre@gmail.com"", ""level""=>""0"", ""phone""=>""+39 338 427 3817"", ""website""=>""https://www.bilangcentre.com/"", ""addr:city""=>""Ispra"", ""addr:street""=>""Via Europa"", ""description""=>""Centro accademico bilingue, arte e musica"", ""addr:postcode""=>""21027""";POINT (8.614681 45.813659)
4232039903;school;"Scuola secondaria di primo grado ""Giordano e Primo Leva""";"""email""=>""VAIC83300L@istruzione.it"", ""phone""=>""+39 0332 977461"", ""isced:level""=>""2"", ""operator:ref""=>""VAIC83300L"", ""operator:type""=>""public""";POINT (8.6758659 45.8077199)
4232039900;school;"Scuola primaria ""Caduti per la Patria""";"""email""=>""VAIC83300L@istruzione.it"", ""phone""=>""+39 0332 977406"", ""isced:level""=>""1"", ""operator:ref""=>""VAIC83300L"", ""operator:type""=>""public""";POINT (8.6763687 45.8079364)
7105474950;school;;"";POINT (8.6707225 45.8486632)
484559916;school;"Scuola primaria ""Ildegondo Molinari""";"""email""=>""VAIC86800G@istruzione.it"", ""phone""=>""+39 0332 744693"", ""isced:level""=>""1"", ""operator:ref""=>""VAIC86800G"", ""operator:type""=>""public""";POINT (8.6968589 45.8352682)
1082013968;school;Scuola Secondaria di Primo Grado Dante Alighieri;"""phone""=>""+39 0332 700304"", ""addr:city""=>""Cocquio Trevisago"", ""addr:street""=>""Via Motto dei Grilli"", ""isced:level""=>""2"", ""addr:country""=>""IT"", ""operator:ref""=>""VAIC827009"", ""addr:postcode""=>""21034"", ""operator:type""=>""public""";POINT (8.6831153 45.8606824)
5552448267;school;Scuola Primaria Innocente Salvini;"""fax""=>""+39 0332 701485"", ""phone""=>""+39 0332 701485"", ""addr:city""=>""Cocquio Trevisago"", ""addr:street""=>""Via Motto dei Grilli"", ""isced:level""=>""1"", ""addr:country""=>""IT"", ""operator:ref""=>""VAIC827009"", ""addr:postcode""=>""21034"", ""operator:type""=>""public""";POINT (8.6833835 45.8611007)
4232039902;school;"Scuola secondaria di primo grado ""Anna Frank""";"""email""=>""VAIC83300L@istruzione.it"", ""phone""=>""+39 0332 766058"", ""isced:level""=>""2"", ""operator:ref""=>""VAIC83300L"", ""operator:type""=>""public""";POINT (8.7090258 45.8073732)
4232039901;school;"Scuola primaria"" Giovanni Pascoli""";"""email""=>""VAIC83300L@istruzione.it"", ""phone""=>""+39 0332 766321"", ""isced:level""=>""1"", ""operator:ref""=>""VAIC83300L"", ""operator:type""=>""public""";POINT (8.7091659 45.8072192)
786858857;school;;"";POINT (8.7411322 45.8277205)
5052511221;school;Scuola Primaria Alessandro Manzoni;"""addr:street""=>""Via Giuseppe Verdi"", ""isced:level""=>""1""";POINT (8.7666069 45.8239068)
369805449;school;Scuola Elementare di Casciago;"";POINT (8.7818222 45.8349141)
5551958524;school;Asilo Angela Dell'Acqua;"";POINT (8.7846347 45.833364)
860572102;school;"Scuola secondaria di primo grado ""Giosuè Carducci""";"""email""=>""VAIC86800G@istruzione.it"", ""phone""=>""+39 0332 744502"", ""isced:level""=>""2"", ""operator:ref""=>""VAIC86800G"", ""operator:type""=>""public""";POINT (8.7088318 45.8440852)
