"osm_id";"amenity";"nome";"x";"y"
6116515493;school;Scuola secondaria “Alfredo Oriani”;11.6227037;44.2225854
6116515492;school;Scuola primaria “Edmondo De Amicis”;11.6225037;44.222752
4749237041;school;Scuola primaria Giovanni Pascoli;11.7271322;44.2778345
4749237047;school;Scuola secondaria “G. da Riolo;11.7269133;44.278493
3594957151;school;Scuola di Pratica Agricola di Persolino;11.8374167;44.2739759
6537101248;school;Libera Universita' per Adulti;11.8800897;44.2845349
6255993970;school;Liceo classico Torricelli Ballardini;11.8804144;44.2858634
4751583582;school;Scuola di Musica Sarti;11.8829463;44.2836684
6255993971;school;Liceo linguistico Torricelli Ballardini;11.8777987;44.286995
2441514022;school;Scula di musica G. Sarti;11.8783957;44.2865779
2441510779;school;Music Master Academy;11.8787713;44.2871194
6255993972;school;Liceo artistico Torricelli Ballardini;11.8801625;44.2886296
6255993973;school;Liceo scienze umane Torricelli Ballardini;11.8802256;44.2887697
4751658999;school;Scuola Primaria A. Pirazzini;11.8860073;44.2872288
2882345230;school;Asilo Infantile S.Maria dell'Apparizione;12.0832497;43.7762601
4060619260;school;Scuola Elementare;12.3762283;43.717386
2585194414;school;Istituto comprensivo Nicolò Pellipario;12.5209678;43.6684053
616138368;school;Ist. Compr. Bramante;12.64668;43.6860082
3039055351;school;Liceo Socio Psico Pedagogico Bernardino Baldi;12.6345272;43.7284492
4180877890;school;Scuola Secondaria di San Marino;12.4478248;43.93522
1013620826;school;E. De Amicis;12.0098298;44.045265
6910356206;school;;11.9808867;44.1079589
879010538;school;Scuola Elementare Statale San Vittore;12.1976178;44.107495
879010541;school;Scuola Materna Statale San Vittore;12.1980684;44.1086813
3215796106;school;Enaip Forlì;12.0501596;44.2077547
315012247;school;Istituto Tecnico Aeronautico Statale;12.0633184;44.2013542
7397354502;school;Istituto Tecnico Commerciale Matteucci;12.038896;44.2107014
7397354503;school;Istituto Tecnico per Geometri  L. B. Alberti;12.0395535;44.2118474
1322874842;school;;12.023892;44.2243385
3845833120;school;Istituto Musicale Angelo Masini;12.0349227;44.2243244
1233927818;school;Scuola Diego Fabbri;12.0383062;44.2220252
3845830316;school;Accademia InArte;12.0371042;44.233294
632830293;school;;12.0195097;44.2950105
1293814599;school;Scuola elementare Aurelio Saffi;12.0511407;44.2126117
315012239;school;Liceo Classico Statale Giovan Battista Morgagni;12.0517635;44.2175795
759453065;school;Istituto Ivo Oliveti;12.0542442;44.2196363
1149435363;school;;12.0434751;44.2259392
299421682;school;Scuola Elementare Alessandro Manzoni;12.0488583;44.2282815
315012242;school;Istituto Tecnico Industriale Statale Guglielmo Marconi;12.0522332;44.2202892
4521995273;school;Scuola Elementare Bersani;12.0672606;44.2317715
1713243500;school;Scuola Media;12.1887456;44.2000128
1713243555;school;Scuola elementare;12.1881343;44.2026657
2429106551;school;Scuola dell'infanzia;12.1885004;44.2026459
851893181;school;Scuola dell'Infanzia Marino Moretti;12.219999;44.1304528
851892884;school;Scuola Secondaria di 1° grado Villarco;12.2202981;44.1305136
851893324;school;Scuola Primaria Marino Moretti;12.2205482;44.1305627
280124486;school;Scuola Materna Ponte Abbadesse;12.243305;44.1226523
2323203556;school;Polo Scientifico - Didattico di Cesena;12.2448563;44.1412153
257367367;school;Scuola media statale n.2 Malatesta Novello;12.2515049;44.1344306
2323155460;school;Conservatorio Statale di Musica;12.250131;44.136107
827613140;school;Istituto Professionale per i Servizi Sociali Iris Versari;12.2522421;44.1426741
822325899;school;Liceo Classico Vincenzo Monti;12.2496245;44.144254
822325895;school;Liceo Linguistico Statale “Ilaria Alpi” Sede Succursale;12.2500561;44.1443007
831370830;school;Liceo della Comunicazione Immacolata;12.2658763;44.1344111
831370916;school;Seminario Vescovile di Cesena;12.2655993;44.1345252
255164238;school;Scuola Materna;12.2678945;44.1330745
256320030;school;;12.2658419;44.1529717
256320029;school;;12.2649504;44.1534718
1741587952;school;Elementari Santo Marino;12.4085012;44.0154492
1824123867;school;Scuola Primaria De Amicis;12.385186;44.1083192
4158620193;school;;12.3844671;44.1115419
1741602054;school;Elementari Camerano;12.4104747;44.0436968
678287403;school;;12.4500212;44.0680419
4491813691;school;Scuola media Teresa Franchini;12.4571174;44.0662255
509660847;school;;12.4566883;44.0673933
621002915;school;;12.3977863;44.0869739
611817368;school;Dante Alighieri;12.4011803;44.0927787
616433387;school;;12.4040868;44.0939239
1721078607;school;Scuola Materna;12.4224706;44.1028462
1991030122;school;Scuola media G. Pascoli;12.418435;44.1048084
1991023863;school;Scuola media G. Pascoli;12.4190412;44.1048681
4491830189;school;scuola elementare;12.4573793;44.0834587
6488370570;school;Arcbaleno;12.6004069;43.9676793
737196340;school;Scuola elementare Raffaello Lambruschini;12.5480138;44.0607429
2718183925;school;I.S.S.M “G. Lettimi”;12.5651977;44.0591238
2599009293;school;;12.5639074;44.0708528
1412365248;school;;12.5669791;44.0710973
1699812594;school;;11.4045972;44.3259979
3905264727;school;Scuole Medie - I.C. Borgonuovo;11.2705527;44.4456785
1469345650;school;Scuola Elementare Bruno Ciari;11.2739701;44.4722942
3834989670;school;Accademia Pianistica Internazionale Ferruccio Busoni;11.3797382;44.4578552
938279319;school;Scuola dell'infanzia Domenico Scarlatti;11.3723518;44.4677161
1704382720;school;Scuola d'infanzia comunale Walt Disney;11.3837615;44.4676489
1704330914;school;Nido d'infanzia comunale Cavazzoni;11.3836912;44.4691679
1467355109;school;Scuola Elementare Carducci;11.2756491;44.4772035
1812414185;school;Scuola elementare Garibaldi;11.2812991;44.4833383
6912072447;school;Liceo Scientifico Leonardo da Vinci;11.2854016;44.4887167
343128726;school;IIS Belluzzi Fioravanti;11.2850536;44.4895019
4407076989;school;Albertazzi;11.306152;44.5045616
1638375642;school;Scuole Materna Pedrielli;11.3047139;44.5109378
4415618624;school;Scuola Media Zanotti;11.3034361;44.5118572
4415618563;school;Scuola Elementare De Vigri;11.3040772;44.5118648
3845011918;school;Liceo Scientifico Renzi Istituto Maestre Pie Dell'Addolorata;11.3214376;44.4973936
1704608159;school;The bernstein school of musical theatre;11.3309126;44.5015313
1623615510;school;Scuola Elementare Silvani;11.3245709;44.5247902
1623615468;school;Scuola Elementare Bottego;11.3303285;44.520596
1623615518;school;Scuola Media Statale Salvo d'Acquisto;11.3303932;44.522274
343324738;school;Cremonini Ongaro;11.3385668;44.4812835
1635660194;school;;11.3502019;44.4825854
1635659211;school;;11.356186;44.4817693
1704591467;school;Scuola Secondaria di I Grado Lavinia Fontana;11.3398132;44.4875445
4319225326;school;Scuola Primaria Giosué Carducci;11.3549869;44.4868268
2088994074;school;Scuola Media Guido Reni;11.3542845;44.4929107
1704287110;school;Dipartimento di Scienze Odontostomatologiche;11.3540722;44.4939915
1635666518;school;Liceo Artistico Francesco Arcangeli;11.3626003;44.4765083
4280372668;school;;11.3622436;44.4884064
5943436238;school;Pingu's English School;11.3686284;44.4844765
1623615480;school;Scuola Elementare Federzoni;11.3446984;44.5079219
1623545765;school;Istituto Beata Vergine di San Luca;11.3481476;44.5078027
483374315;school;Scuola Media Statale Testoni-Fioravanti;11.3455001;44.512579
1623545764;school;Istituto Maria Ausiliatrice;11.3499331;44.5075681
789827682;school;Scuola Elementare Gualandi;11.3664721;44.5030621
1630479530;school;;11.3725064;44.5003777
1630494452;school;;11.3795436;44.507921
4816434921;school;Scuola di Agraria;11.4071447;44.5136813
1623615492;school;Scuola Elementare Grosso;11.3385321;44.5196263
1623615453;school;Scuola Elementare Acri;11.3467276;44.5166775
1314048221;school;Scuola Elementare Marsili;11.3557427;44.5486297
1638097827;school;Istituto Comprensivo n. 4;11.3614553;44.5457525
1659590367;school;;11.3759507;44.644403
2140780954;school;;11.5396276;44.5380716
1207721533;school;Scuola media statale Camillo Cavour;11.53217;44.6445631
5434181616;school;Scuola primaria Giovanni Pascoli;11.6325246;44.3601216
4781402191;school;Scuola media Aldo Moro;11.6346218;44.3804488
4781402294;school;Scuola primaria Giuseppe Pulicari;11.6354568;44.380828
3078720173;school;Associazione Musicale Dozzese;11.6380274;44.3832925
246493850;school;Scuole Medie Sante Zennaro;11.6998196;44.3490541
2819293572;school;Nuova scuola di musica Vassura Baroncini;11.7083855;44.3547881
6432357110;school;Banda musicale;11.7082652;44.3550702
264145699;school;Scuola elementare Romeo Galli;11.7121022;44.351579
246493830;school;Liceo Scientifico Rambaldi e Valeriani;11.7173953;44.3473367
246493828;school;Istituto Tecnico Luigi Paolini;11.7183581;44.3474302
2823174811;school;Centro Provinciale per l'istruzione degli adulti;11.7136911;44.3533547
3507094131;school;British Institute;11.7059278;44.3639651
2374707933;school;Scuola Elementare Giovanni Paolo II;11.6811188;44.4340044
5434181617;school;Scuola media Giovanni Paolo II;11.6811867;44.4341123
2416796170;school;Scuola Primaria di Sasso Morelli;11.738761;44.4143873
4762179074;school;Scuola secondaria “Pasolini dell’Onda”;11.7302668;44.4586485
4762179075;school;Scuola primaria;11.7300173;44.4587534
6115835962;school;Scuola secondaria Giovanni Pascoli;11.7971879;44.3170586
3080778911;school;Scuola Di Musica Nicola Utili;11.8025196;44.3187809
1168178215;school;;11.8101762;44.3955621
1529572462;school;;11.8332018;44.446586
6159948167;school;Istituto Tecnico Industriale di Stato Guglielmo Marconi;11.9085197;44.4149714
1444822631;school;Istituto Tecnico Commerciale e per Geometri Giuseppe Compagnoni;11.9088312;44.414815
4486003092;school;Scuola Media Baracca;11.9081546;44.4200674
3880054343;school;Polo Tecnico Professionale E. Stoppa E G. Compagnoni;11.9097279;44.4175403
923924174;school;Scuola Primaria Codazzi-Gardenghi;11.9154;44.4235608
1667781993;school;;11.671324;44.6180341
1667781206;school;;11.6717618;44.6177048
1667757057;school;I.P. Fioravanti;11.6690082;44.6195238
1667757062;school;I.T.C. Efrem Nobili;11.6693285;44.6248853
4737152799;school;Primaria Penzale;11.2828931;44.7341819
4619324930;school;Elisabetta Renzi;11.2881393;44.7274576
892830377;school;Scuola Elementare;11.3069019;44.7114055
892830716;school;Scuole Medie;11.3089189;44.7105821
892830176;school;Scuola Materna;11.3110951;44.7149274
470343444;school;Scuola Media Paolo Bagnoli;11.4006185;44.7025061
5480103930;school;Futura;11.4043215;44.7032811
4737175163;school;Scuola Primaria di Bevilacqua;11.2578298;44.7685253
4737178661;school;Scuola Primaria di Renazzo;11.2860075;44.7622964
4737178662;school;Scuola Secondaria Renazzo;11.2903419;44.7652009
3968611720;school;;11.4889059;44.7672146
3968611718;school;;11.4880223;44.7673338
4736532193;school;I.C. 4 Corporeno;11.3279704;44.8287932
4737137832;school;Scuola Media;11.364039;44.8328545
4737137831;school;Scuola Elementare;11.3647583;44.8327744
3359246676;school;Liceo scientifico Gian Battista Riccioli e Istituto Professionale Statale Franco Modigliani;11.415902;44.8899145
3056808740;school;Scuola Materna;11.3548856;44.9812957
2182906743;school;;11.5433188;44.9381131
2182906770;school;;11.5429808;44.9400136
4759771150;school;Scuola Primaria di Consandolo “A. Salvatori”;11.7758236;44.6559222
2092889204;school;Scuola media Teodoro Bonati;11.6153762;44.8233215
2092889205;school;Scuola elementare Giovanni Pascoli;11.6159555;44.823702
2076096279;school;Istituto Comprensivo Don Chendi;11.8998212;44.817431
2102744654;school;Istituto Professionale di Stato per i Servizi Alberghieri e per la Ristorazione Orio Vergani;11.623267;44.8356941
2102744653;school;Liceo Artistico Dosso Dossi;11.6222103;44.8362285
2102744652;school;Conservatorio Statale di Musica Girolamo Frescobaldi;11.6219795;44.8380334
1249699396;school;Scuola elementare Alda Costa;11.6225961;44.8384097
2092772793;school;Scuola elementare Matteo Maria Boiardo;11.6154454;44.8413844
2635103021;school;Istituto Professionale di Stato per i Servizi Commerciali Turistici Sociale Pubblicità Luigi Einaudi;11.626546;44.8329327
